ticker,name,sector,industry,country,market_cap,n_years,fiscal_years,roic_avg,roic_trend,roic_latest,fcf_margin_avg,fcf_positive_years,fcf_years,rev_cagr,net_debt,ebitda_latest,nd_to_ebitda,net_cash,share_change,gm_avg,gm_std,exclude_reason,exchange,currency,price,market_cap_usd,dollar_volume_usd,score_roic,score_fcf,score_growth,score_balance,score_shares,score_gm_stability,quality_score,rank,pulled,eps_fy0_now,eps_fy0_chg_30d,eps_fy0_chg_90d,rev_up30_fy0,rev_down30_fy0,eps_fy1_now,eps_fy1_chg_30d,eps_fy1_chg_90d,rev_up30_fy1,rev_down30_fy1,price_ps,forward_pe,ev_ebitda,median_pe_hist,median_ev_ebitda_hist,n_hist_years,pe_vs_median,ev_vs_median,high_52w,ath,dd_52w,dd_ath,short_pct_float,insider_pct,next_earnings,multiples_note,bucket_compounder,bucket_cyclical_turn
EW,Edwards Lifesciences Corporation,Healthcare,Medical Devices,United States,51749191680.0,4,"2022,2023,2024,2025",0.1528615205395219,-0.1112805191217383,0.0981102850794173,0.1517562984793806,4.0,4.0,0.1077223514087009,-3520900000.0,1449900000.0,0.0,True,-0.0615187439923101,0.804315119695589,0.0212594649456272,,NYQ,USD,89.78,51749191680.0,387330223.0,73.1,72.8,67.2,100,100,39.5,73.8,138,2026-09-04,2.99944,0.00034351539649346563,-0.002653437165410999,5.0,14.0,3.3775,0.0005925048141015576,0.002921910169078945,16.0,6.0,90.81999969482422,26.58179,24.193,31.865021507823293,28.54653160206242,4,-0.165800343380474,-0.15250649930963545,96.29,130.67999267578125,-0.05680756366368045,-0.30501985931274256,0.0202,0.00195,2026-10-29,,True,False
ALSN,"Allison Transmission Holdings, Inc.",Consumer Cyclical,Auto Parts,United States,10606323712.0,4,"2022,2023,2024,2025",0.1826176137368176,-0.0407539671635697,0.1450325835610679,0.2044312427155969,4.0,4.0,0.0282084767399437,1395000000.0,1020000000.0,1.3676470588235294,False,-0.1148544651885979,0.4782261104663165,0.0072827830967923,,NYQ,USD,128.44,10606323712.0,136376950.0,80.1,82.4,36.3,65,100,79.9,73.7,139,2026-09-04,9.97304,0.0007897507016938476,0.028728571679080828,4.0,2.0,11.29765,0.0005597214854229371,0.02617191864124746,3.0,2.0,126.70999908447266,11.368736,12.153,10.43085906440992,8.177424668786973,4,0.08991368110706377,0.4861647147160768,137.62,136.0,-0.07927627463687947,-0.06830883026123047,0.052600004,0.00733,2026-10-29,,False,False
PRDO,Perdoceo Education Corporation,Consumer Defensive,Education & Training Services,United States,2076932352.0,4,"2022,2023,2024,2025",0.1558160384578943,0.0367705334756143,0.1692418820417683,0.2075589206307231,4.0,4.0,0.0676648876166554,-503850000.0,264928000.0,0.0,True,-0.0416479552664744,0.8094178691243273,0.0253831538397762,,NMS,USD,33.19,2076932352.0,23475154.0,83.6,83.4,54.2,100,80,33.5,73.7,140,2026-09-04,3.13,0.006430868167202508,0.006430868167202508,1.0,0.0,3.3,-0.0119760479041916,-0.0119760479041916,1.0,0.0,33.09000015258789,10.057575,5.844,11.043378701446084,4.28055258965378,4,-0.08926649425841005,0.36524429442243456,38.5,70.66000366210938,-0.1405194765561587,-0.5317011259888735,0.075,0.01194,2026-11-09,,True,False
USLM,"United States Lime & Minerals, Inc.",Basic Materials,Building Materials,United States,3322973184.0,4,"2022,2023,2024,2025",0.176788499238491,0.0594550529410843,0.1964603256389117,0.2374846881129083,4.0,4.0,0.1643073380866759,-367111000.0,183078000.0,0.0,True,0.0117253521126761,0.4015110505947629,0.0748562757209027,,NMS,USD,115.83,3322973184.0,24911095.0,89.0,87.2,79.8,100,55,9.6,73.6,141,2026-09-04,5.04,-0.01945525291828787,-0.07352941176470595,0.0,1.0,5.7,-0.023972602739726012,-0.07766990291262132,0.0,1.0,115.47000122070312,20.321054,15.792,21.63904090308751,13.57511753526271,4,-0.060907824380490694,0.16330484498412035,141.44,157.4499969482422,-0.18361141670882974,-0.26662430321506425,0.0872,0.62552,2026-10-28,,True,False
SAP,SAP SE,Technology,Software - Application,Germany,250496958464.0,4,"2022,2023,2024,2025",0.090554271952758,0.0870415716094091,0.1523146214617492,0.173586094328129,4.0,4.0,0.076255521562585,-2296000000.0,12073000000.0,0.0,True,0.0,0.7269938395572493,0.0029053211145646,,NYQ,USD,217.03,250496958464.0,618441309.0,58.5,77.4,57.5,100,55,95.0,73.5,142,2026-09-04,8.22814,0.00747758988229541,-0.011061072069440847,1.0,6.0,9.67389,0.007580373519311845,-0.011826752076423364,1.0,6.0,209.69000244140625,22.434614,289.763,,,0,,,281.37,311.92999267578125,-0.25475351870701834,-0.3277658212900445,0.0069999998,0.0,2026-10-21,"statements in EUR, price in USD, own-history multiples skipped",False,False
STRL,"Sterling Infrastructure, Inc.",Industrials,Engineering & Construction,United States,14071635968.0,4,"2022,2023,2024,2025",0.1964949778381103,0.1073012649392612,0.2319457274612272,0.1604426899076078,4.0,4.0,0.1206182169244469,-40807000.0,505377000.0,0.0,True,0.012531082319068,0.1894033122115119,0.0286464413818435,,NMS,USD,460.03,14071635968.0,358280105.0,91.8,75.1,70.7,100,55,29.2,73.5,143,2026-09-04,20.03429,0.048915706806282655,0.11283929331228482,2.0,0.0,25.39625,-0.028452563121652674,0.1334722264994057,2.0,0.0,457.6000061035156,18.114092,19.578,20.08642832791375,10.294358293341087,4,-0.09819248577771444,0.9018183982059418,1005.68,993.739990234375,-0.5449844820385057,-0.5395173681240402,0.040999997,0.022939999,2026-11-02,,True,True
HEI,HEICO Corporation,Industrials,Aerospace & Defense,United States,45518991360.0,4,"2022,2023,2024,2025",0.118553753204378,-0.0048429931821703,0.1318564257536847,0.1707890882512239,4.0,4.0,0.2663918385310291,1950164000.0,1219507000.0,1.5991412923419053,False,0.0198062838224533,0.3917280451531989,0.00387539663219,,NYQ,USD,325.7,45518991360.0,156139277.0,61.8,77.0,90.1,65,55,91.9,73.4,144,2026-09-04,6.32864,0.0361349917238738,0.04294975955913127,3.0,0.0,7.19931,0.03935790399166117,0.05483622830601975,5.0,0.0,322.8999938964844,45.240448,32.912,64.31570504178234,37.19664798501873,4,-0.29658785563168755,-0.115189088724995,376.86,374.6700134277344,-0.14318316113016938,-0.13817497444650795,0.014400001,0.22819,2026-08-25,,True,False
NFLX,"Netflix, Inc.",Communication Services,Entertainment,United States,344232886272.0,4,"2022,2023,2024,2025",0.2076904156841472,0.1391463867013969,0.2835970256722255,0.1608590390740741,4.0,4.0,0.1263971837136066,5429155000.0,30254617000.0,0.1794488094164272,False,-0.0374564027565423,0.4386291931119151,0.0359778498805056,,NMS,USD,82.67,344232886272.0,3452289528.0,93.4,75.2,71.8,85,80,22.8,73.3,145,2026-09-04,3.58437,0.001284998756903466,-0.0022130545163014936,12.0,23.0,3.81626,0.0019217945150094007,-0.0032595579746861336,14.0,25.0,82.7300033569336,21.636208,23.885,38.76572105227709,12.08083342978101,4,-0.44187267996839963,0.9770986942937236,126.71,133.91299438476562,-0.34709175789650704,-0.38221078740701186,0.0219,0.0057200002,2026-10-20,,True,False
CHE,Chemed Corporation,Healthcare,Medical Care Facilities,United States,6854541312.0,4,"2022,2023,2024,2025",0.2684769597677616,-0.0100153094982596,0.2723244092076312,0.1297623216062957,4.0,4.0,0.058218778372217,69244000.0,422369000.0,0.1639419559674123,False,-0.0423206834889727,0.34697456045037,0.01274203155128,,NYQ,USD,524.45,6854541312.0,95764570.0,88.5,67.5,50.5,85,80,61.3,73.2,146,2026-09-04,25.5225,0.04847488959638491,0.04804434862950413,4.0,0.0,27.525,0.02390030689110012,0.02285395763656628,3.0,1.0,523.989990234375,19.053589,16.983,28.757753780911564,18.4480705386992,4,-0.3374451584376825,-0.07941592241995532,557.0,650.7000122070312,-0.0592639313565978,-0.19472878376455494,0.0575,0.01946,2026-10-27,,True,False
NVR,"NVR, Inc.",Consumer Cyclical,Residential Construction,United States,17070413824.0,4,"2022,2023,2024,2025",0.3302364331031017,-0.1118448884122519,0.2852306148119334,0.1409629725936541,4.0,4.0,-0.006252610482764,-863593000.0,1815277000.0,0.0,True,-0.1253624964377315,0.2549408931500113,0.0152436585510478,,NYQ,USD,6373.95,17070413824.0,201455064.0,91.5,69.9,23.1,100,100,52.8,73.2,147,2026-09-04,361.1004,0.0,-0.0076281459540762375,3.0,2.0,411.62387,0.0,-0.021101995447294297,1.0,4.0,6326.9501953125,15.48489,11.052,15.62573422719971,11.46034336992268,4,-0.009013606986514655,-0.03563098911978202,8618.28,9924.400390625,-0.26586857292725463,-0.3624853949575433,0.0625,0.05551,2026-10-21,,True,True
NVMI,Nova Ltd.,Technology,Semiconductor Equipment & Materials,Israel,11218032640.0,4,"2022,2023,2024,2025",0.1353315200606057,-0.0633085351873436,0.1056936860221432,0.237297177589433,4.0,4.0,0.155524431837396,517218000.0,275834000.0,1.8751060420397776,False,0.0291810480075305,0.5677094374720562,0.0079750382905894,,NMS,USD,352.7,11218032640.0,191258276.0,68.0,87.2,78.5,65,55,77.6,73.1,148,2026-09-04,10.67346,0.020483363004124566,0.03334682283508017,5.0,1.0,13.6602,0.05358796983666525,0.09343269604056692,6.0,1.0,349.6000061035156,25.819534,37.123,33.17632026470855,30.650882130330636,4,-0.22174810847043702,0.21115600660852962,615.99,605.6500244140625,-0.4324583092200919,-0.42276893913818137,0.056999996,0.001,2026-11-05,,True,True
GGG,Graco Inc.,Industrials,Specialty Industrial Machinery,United States,12612963328.0,4,"2022,2023,2024,2025",0.2119160837739063,-0.0427215281142537,0.1956947181414209,0.2058658163130567,4.0,4.0,0.0142704781364073,-572487000.0,751526000.0,0.0,True,-0.0212501373681988,0.5194466585069226,0.0152693582641718,,NYQ,USD,77.88,12612963328.0,136985468.0,83.9,83.0,30.6,100,80,52.6,73.1,149,2026-09-04,3.28333,-0.004674497915877263,0.05913870967741919,8.0,0.0,3.508,0.0008559201141227213,0.0375904712044981,9.0,1.0,77.66000366210938,22.200684,16.541,28.0619207841051,19.138075005747325,4,-0.20886798267298357,-0.13570199745624367,95.69,94.81999969482422,-0.18842090435667913,-0.18097443670052582,0.053000003,0.0075499997,2026-10-21,,True,False
SFM,"Sprouts Farmers Market, Inc.",Consumer Defensive,Grocery Stores,United States,7378684416.0,4,"2022,2023,2024,2025",0.2770458757903907,0.1609318647088306,0.3740503209381686,0.045134625632078,4.0,4.0,0.1120048776289048,1686062000.0,994874000.0,1.6947492848340593,False,-0.0956120177021963,0.3761410267858111,0.0087449067735474,,NMS,USD,79.13,7378684416.0,159097354.0,99.2,34.5,69.0,65,100,74.4,73.0,150,2026-09-04,5.55091,0.00032617902002129995,-0.002401033738477776,2.0,5.0,5.95147,0.00031094422837085745,0.007025440147547579,3.0,3.0,78.76000213623047,13.272079,10.994,17.123883188825992,9.713691982147978,4,-0.22493754169845348,0.13180446942367507,141.24,179.52999877929688,-0.4423675861212797,-0.5612989323692184,0.13939999,0.0057800002,2026-10-28,,True,False
